"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 18:00","2021","02","24","18:00","6.2","","1.3","","71","","0.0","","26","","39","","16.1","","99.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 19:00","2021","02","24","19:00","5.1","","1.1","","75","","0.0","","26","","43","","16.1","","99.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 20:00","2021","02","24","20:00","4.2","","0.0","","74","","0.0","","28","","32","","16.1","","99.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 21:00","2021","02","24","21:00","3.3","","-2.3","","67","","0.0","","30","","35","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 22:00","2021","02","24","22:00","2.1","","-2.6","","71","","0.0","","31","","34","","16.1","","100.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 23:00","2021","02","24","23:00","1.7","","-2.8","","72","","0.0","","30","","18","","16.1","","100.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 00:00","2021","02","25","00:00","1.1","","-3.8","","70","","0.0","","31","","21","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 01:00","2021","02","25","01:00","1.0","","-4.7","","66","","0.0","","29","","24","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 02:00","2021","02","25","02:00","0.2","","-4.6","","70","","0.0","","27","","17","","16.1","","100.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 03:00","2021","02","25","03:00","0.3","","-4.7","","69","","0.0","","28","","17","","16.1","","100.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 04:00","2021","02","25","04:00","-0.1","","-5.5","","67","","0.0","","30","","32","","16.1","","100.97","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 05:00","2021","02","25","05:00","-1.0","","-6.8","","65","","0.0","","29","","18","","16.1","","101.08","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 06:00","2021","02","25","06:00","-1.5","","-6.9","","67","","0.0","","27","","13","","16.1","","101.16","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 07:00","2021","02","25","07:00","-1.9","","-8.7","","60","","0.0","","30","","22","","16.1","","101.23","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 08:00","2021","02","25","08:00","-2.1","","-8.9","","60","","0.0","","30","","26","","16.1","","101.35","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 09:00","2021","02","25","09:00","-1.9","","-8.9","","59","","0.0","","31","","21","","16.1","","101.42","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 10:00","2021","02","25","10:00","-1.2","","-9.4","","54","","0.0","","26","","18","","16.1","","101.44","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 11:00","2021","02","25","11:00","-0.8","","-10.7","","47","","0.0","","29","","26","","16.1","","101.49","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 12:00","2021","02","25","12:00","0.1","","-11.3","","42","","0.0","","29","","17","","16.1","","101.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 13:00","2021","02","25","13:00","1.4","","-9.2","","45","","0.0","","27","","15","","16.1","","101.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 14:00","2021","02","25","14:00","1.9","","-10.4","","40","","0.0","","26","","24","","16.1","","101.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 15:00","2021","02","25","15:00","2.0","","-10.8","","38","","0.0","","29","","22","","16.1","","101.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 16:00","2021","02","25","16:00","1.7","","-9.6","","43","","0.0","","30","","17","","16.1","","101.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 17:00","2021","02","25","17:00","1.3","","-8.3","","49","","0.0","","25","","17","","16.1","","101.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 18:00","2021","02","25","18:00","0.1","","-7.0","","59","","0.0","","24","","17","","16.1","","101.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 19:00","2021","02","25","19:00","0.3","","-7.1","","58","","0.0","","24","","17","","16.1","","101.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 20:00","2021","02","25","20:00","0.2","","-6.6","","61","","0.0","","24","","21","","16.1","","101.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 21:00","2021","02","25","21:00","0.3","","-5.9","","63","","0.0","","24","","21","","16.1","","101.52","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 22:00","2021","02","25","22:00","0.1","","-5.9","","64","","0.0","","25","","18","","16.1","","101.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-25 23:00","2021","02","25","23:00","-0.1","","-4.6","","72","","0.0","","25","","21","","16.1","","101.58","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 00:00","2021","02","26","00:00","-0.2","","-4.5","","73","","0.0","","27","","18","","16.1","","101.59","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 01:00","2021","02","26","01:00","-0.4","","-4.8","","72","","0.0","","29","","22","","16.1","","101.65","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 02:00","2021","02","26","02:00","-0.8","","-6.2","","67","","0.0","","29","","18","","16.1","","101.70","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 03:00","2021","02","26","03:00","-1.5","","-7.7","","63","","0.0","","30","","13","","16.1","","101.75","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 04:00","2021","02","26","04:00","-2.0","","-8.4","","62","","0.0","","31","","9","","16.1","","101.85","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 05:00","2021","02","26","05:00","-2.7","","-8.2","","66","","0.0","","27","","9","","16.1","","101.92","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 06:00","2021","02","26","06:00","-3.2","","-7.4","","73","","0.0","","27","","11","","16.1","","101.98","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 07:00","2021","02","26","07:00","-3.1","","-7.1","","74","","0.0","","28","","9","","16.1","","102.07","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 08:00","2021","02","26","08:00","-2.0","","-6.8","","70","","0.0","","26","","5","","16.1","","102.06","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 09:00","2021","02","26","09:00","-1.4","","-6.3","","70","","0.0","","20","","5","","16.1","","102.02","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 10:00","2021","02","26","10:00","0.1","","-4.2","","73","","0.0","","19","","13","","16.1","","101.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 11:00","2021","02","26","11:00","0.8","","-4.9","","66","","0.0","","18","","13","","16.1","","101.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 12:00","2021","02","26","12:00","1.6","","-4.3","","65","","0.0","","21","","17","","16.1","","102.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 13:00","2021","02","26","13:00","1.6","","-5.5","","59","","0.0","","21","","15","","16.1","","102.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 14:00","2021","02","26","14:00","1.7","","-5.7","","58","","0.0","","19","","8","","16.1","","101.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 15:00","2021","02","26","15:00","1.9","","-4.5","","63","","0.0","","17","","9","","16.1","","101.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 16:00","2021","02","26","16:00","2.1","","-4.7","","61","","0.0","","13","","11","","16.1","","101.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 17:00","2021","02","26","17:00","1.7","","-4.2","","65","","0.0","","9","","18","","16.1","","101.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 18:00","2021","02","26","18:00","1.1","","-3.4","","72","","0.0","","9","","15","","16.1","","101.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 19:00","2021","02","26","19:00","0.8","","-2.3","","80","","0.0","","7","","15","","16.1","","101.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 20:00","2021","02","26","20:00","1.4","","-2.6","","75","","0.0","","9","","17","","16.1","","101.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 21:00","2021","02","26","21:00","1.3","","-2.9","","74","","0.0","","9","","13","","16.1","","101.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 22:00","2021","02","26","22:00","1.4","","-3.4","","71","","0.0","","10","","17","","16.1","","101.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-26 23:00","2021","02","26","23:00","1.2","","-2.8","","75","","0.0","","9","","15","","16.1","","101.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 00:00","2021","02","27","00:00","1.3","","-2.3","","77","","0.0","","9","","13","","16.1","","101.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 01:00","2021","02","27","01:00","1.7","","-2.4","","74","","0.0","","10","","15","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 02:00","2021","02","27","02:00","1.9","","-1.9","","76","","0.0","","9","","11","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 03:00","2021","02","27","03:00","1.9","","-1.7","","77","","0.0","","9","","13","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 04:00","2021","02","27","04:00","2.2","","-1.8","","75","","0.0","","8","","15","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 05:00","2021","02","27","05:00","2.3","","-0.9","","80","","0.0","","8","","18","","16.1","","100.40","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 06:00","2021","02","27","06:00","2.0","","-0.5","","83","","0.0","","7","","17","","16.1","","100.29","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 07:00","2021","02","27","07:00","2.3","","0.7","","89","","1.2","","8","","15","","4.8","","100.19","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 08:00","2021","02","27","08:00","2.0","","1.3","","95","","3.2","","9","","8","","8.1","","100.22","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 09:00","2021","02","27","09:00","3.2","","2.8","","97","","1.5","","17","","8","","9.7","","100.20","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 10:00","2021","02","27","10:00","2.9","","2.5","","97","","0.2","","23","","13","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 11:00","2021","02","27","11:00","4.5","","3.3","","92","","0.0","","23","","32","","16.1","","100.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 12:00","2021","02","27","12:00","5.9","","2.9","","81","","0.0","","25","","32","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 13:00","2021","02","27","13:00","5.6","","1.1","","73","","0.0","","27","","24","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 14:00","2021","02","27","14:00","5.8","","0.6","","69","","0.0","","27","","30","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 15:00","2021","02","27","15:00","5.4","","0.7","","72","","0.0","","24","","22","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 16:00","2021","02","27","16:00","5.5","","0.6","","70","","0.0","","24","","26","","16.1","","100.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 17:00","2021","02","27","17:00","5.2","","-0.2","","68","","0.0","","27","","21","","16.1","","101.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 18:00","2021","02","27","18:00","3.8","","-0.2","","75","","0.0","","26","","24","","16.1","","101.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 19:00","2021","02","27","19:00","3.6","","-0.5","","74","","0.0","","28","","17","","16.1","","101.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 20:00","2021","02","27","20:00","2.3","","0.2","","86","","0.0","","24","","9","","16.1","","101.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 21:00","2021","02","27","21:00","1.1","","0.1","","93","","0.0","","20","","5","","14.5","","101.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 22:00","2021","02","27","22:00","1.6","","0.7","","94","","0.0","","21","","17","","9.7","","101.45","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-27 23:00","2021","02","27","23:00","1.2","","0.5","","95","","0.0","","23","","5","","8.1","","101.46","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 00:00","2021","02","28","00:00","1.0","","0.3","","95","","0.0","","20","","8","","6.4","","101.36","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 01:00","2021","02","28","01:00","-0.3","","-0.7","","97","","0.0","","","","0","","2.4","","101.38","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 02:00","2021","02","28","02:00","-0.3","","-0.5","","99","","0.0","","7","","4","","2.0","","101.42","","","","-2","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 03:00","2021","02","28","03:00","0.7","","0.6","","99","","0.0","","6","","8","","2.0","","101.39","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 04:00","2021","02","28","04:00","0.6","","0.5","","99","","0.0","","9","","5","","2.0","","101.41","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 05:00","2021","02","28","05:00","0.8","","0.7","","99","","0.0","","6","","9","","2.4","","101.35","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 06:00","2021","02","28","06:00","1.3","","1.2","","99","","0.0","","6","","15","","4.0","","101.32","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 07:00","2021","02","28","07:00","1.5","","1.2","","98","","0.0","","7","","15","","4.8","","101.24","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 08:00","2021","02","28","08:00","1.8","","1.5","","98","","0.0","","6","","18","","4.0","","101.22","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 09:00","2021","02","28","09:00","2.3","","2.0","","98","","0.0","","5","","32","","4.8","","101.06","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 10:00","2021","02","28","10:00","2.9","","2.3","","96","","0.0","","6","","35","","4.8","","100.91","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 11:00","2021","02","28","11:00","3.2","","1.6","","89","","0.0","","7","","34","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 12:00","2021","02","28","12:00","3.3","","1.7","","89","","0.0","","6","","34","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 13:00","2021","02","28","13:00","3.1","","1.6","","90","","0.2","","7","","26","","9.7","","100.43","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 14:00","2021","02","28","14:00","3.0","","2.1","","94","","0.5","","6","","24","","9.7","","100.19","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 15:00","2021","02","28","15:00","3.3","","2.1","","92","","0.0","","7","","22","","16.1","","100.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 16:00","2021","02","28","16:00","3.5","","2.3","","92","","0.0","","6","","26","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 17:00","2021","02","28","17:00","3.1","","2.2","","94","","0.0","","7","","24","","14.5","","99.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 18:00","2021","02","28","18:00","3.3","","2.1","","92","","0.0","","7","","18","","16.1","","99.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 19:00","2021","02","28","19:00","3.8","","2.2","","89","","0.0","","7","","18","","16.1","","99.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 20:00","2021","02","28","20:00","4.0","","2.7","","91","","0.0","","8","","13","","16.1","","99.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 21:00","2021","02","28","21:00","4.0","","2.8","","92","","0.0","","7","","13","","16.1","","99.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 22:00","2021","02","28","22:00","4.5","","3.3","","92","","0.0","","10","","8","","16.1","","99.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-28 23:00","2021","02","28","23:00","5.5","","3.8","","89","","0.0","","","M","4","","8.1","","99.27","","","","","","Rain,Fog"
